"ID","k","K","delta","b","r","nu","I0","A0","P0","vmax","tmax","cumviral","start"
"SAT3",0.102404,9.17872,1.51099,0.231075,3.09767,7.63021,3.68209,0.0353928,0.00737748,7.73271,7.5696,27.8424,3.6871
"SAT3",0.116603,9.02802,1.56966,0.132135,2.67469,4.10038,3.99403,0.0526534,0.00636944,7.24779,7.49702,30.9447,2.44952
"SAT3",0.201447,7.21772,1.62123,0.148299,2.87212,7.27521,3.62216,0.0464248,0.00715242,6.11239,6.5045,30.1753,1.2945
"SAT3",0.129509,8.70882,1.33701,0.201596,1.85954,6.36425,4.10753,0.0497938,0.006003,6.81982,7.26583,30.3034,0.958325
"SAT3",0.114372,8.47337,1.3701,0.1396,1.87603,7.29601,3.45189,0.0409328,0.00612226,6.78595,6.69068,32.3635,0.383175
"SAT3",0.0806976,7.75947,1.51902,0.139599,2.23343,6.73391,3.83873,0.0564624,0.00620198,6.07557,5.8505,32.3495,0.5605
"SAT3",0.0930091,8.75298,1.64261,0.128681,3.15468,8.51347,3.73641,0.0451257,0.0066539,7.78251,7.829,35.7252,3.6315
"SAT3",0.0975477,9.05327,1.35076,0.239234,2.1472,5.89119,3.2903,0.0407176,0.00617355,5.98474,7.30875,21.4729,2.11375
"SAT3",0.109216,7.80188,1.91576,0.166193,2.75578,6.76997,3.43028,0.0411677,0.00724371,6.33661,5.89,32.5181,1.755
"SAT3",0.139473,9.04833,1.01186,0.130576,1.6092,7.9041,3.74205,0.0487783,0.00567757,7.282,7.58735,33.9136,0.74985
"SAT3",0.114245,7.31259,1.65068,0.153659,2.79865,3.86111,3.80726,0.0471224,0.00626452,6.19089,6.806,28.1332,2.6835
"SAT3",0.11989,9.64876,1.22721,0.143575,1.80506,7.81295,3.68409,0.0460001,0.00587777,7.72182,8.224,37.3633,2.054
"SAT3",0.169879,7.04821,1.28427,0.171955,2.62459,6.68282,3.35757,0.0546249,0.00661465,6.05282,7.45725,32.4277,1.93725
"SAT3",0.210899,8.49278,1.16408,0.11695,1.90242,4.38305,2.99458,0.0412829,0.00596443,7.29045,7.32975,39.0712,0.87475
"SAT3",0.0995966,9.1476,1.95211,0.151381,2.46646,9.43359,3.60481,0.0379249,0.00653778,7.32409,6.80775,29.0548,1.53775
"SAT3",0.144703,8.61391,1.25533,0.131632,1.77593,6.21846,3.55303,0.0487604,0.0057536,6.74911,7.18036,30.601,0.61536
"SAT3",0.130394,8.58879,1.45521,0.171203,2.17197,8.24043,3.78627,0.03663,0.00632055,6.6453,7.32,24.8746,1.7825
"SAT3",0.128651,9.94005,1.59647,0.150165,1.89405,5.92636,3.32828,0.0633384,0.00603654,6.809,7.5295,25.2512,1.792
"SAT3",0.181297,7.0121,1.47649,0.172635,3.32902,5.30071,3.36049,0.0468715,0.00694887,6.12865,7.06,28.8926,2.2875
"SAT3",0.124943,9.2148,1.36108,0.124751,1.85978,5.18832,3.50268,0.0569076,0.00591841,7.20749,7.14075,38.058,0.74825
"SAT3",0.124028,8.86483,1.41825,0.143178,2.05734,6.39411,3.95224,0.0556722,0.00622667,6.42738,7.42828,34.5453,0.750775
"SAT3",0.110864,7.16678,1.41289,0.167267,2.56603,7.61468,3.9992,0.0479912,0.00693353,6.09023,6.894,26.5264,1.774
"SAT3",0.213043,9.34155,1.74427,0.199787,2.36224,5.46409,3.39364,0.0543479,0.00662865,6.87189,7.56125,20.8822,2.90375
"SAT3",0.100268,9.17014,1.59376,0.151761,2.29132,8.16411,3.75074,0.0601482,0.00637607,7.19854,7.5365,24.7606,2.8615
"SAT3",0.0805951,7.85498,1.61,0.139586,2.53529,7.38,3.9555,0.0412211,0.00650684,6.7939,6.5425,32.7187,1.4575
"SAT3",0.163998,8.17299,1.43084,0.141878,2.55974,5.79228,3.44919,0.055106,0.00704981,6.70208,7.28325,27.9444,1.67075
"SAT3",0.162231,9.50797,1.49517,0.116853,2.69423,8.90088,3.20418,0.0453215,0.0065012,8.0339,6.08517,39.8272,0.962675
"SAT3",0.155471,8.23461,1.41092,0.13693,2.40455,6.89564,3.47164,0.0444138,0.00634498,7.22931,6.695,35.8336,1.395
"SAT3",0.126294,8.96513,1.61538,0.237629,2.83743,7.3935,3.91807,0.0371235,0.00617008,6.41982,7.1885,20.864,2.966
"SAT3",0.080091,9.64111,1.76627,0.189546,1.96384,7.42707,4.22906,0.0358005,0.0059278,6.8324,7.2175,23.2379,1.495
"SAT3",0.246207,7.81835,1.32474,0.178343,1.81325,6.10577,3.33652,0.0449451,0.00585395,6.2522,7.36875,27.2219,1.21875
"SAT3",0.0977385,7.6127,1.57901,0.144934,2.24688,6.4991,3.99694,0.051277,0.00633615,6.4436,7.77025,35.3321,2.01275
"SAT3",0.102465,8.3167,1.46061,0.157246,2.37926,5.88498,3.92187,0.0431446,0.00647157,7.01041,7.23575,27.0632,1.87075
"SAT3",0.219978,8.89198,1.17334,0.13599,2.10263,8.25769,3.52197,0.0460012,0.0062142,7.58397,7.9,38.4618,2.525
"SAT3",0.147473,8.33872,1.34879,0.152065,2.22962,7.46467,3.70874,0.0562498,0.00708189,6.46113,7.22878,26.265,1.07878
"SAT3",0.124138,8.26525,1.32871,0.142772,1.97438,7.50455,4.03767,0.0414494,0.00605302,6.91326,6.957,29.0799,1.2895
"SAT3",0.127439,7.09736,1.48,0.182422,2.65487,5.99211,3.947,0.0495669,0.00654407,5.99843,6.76875,32.6777,1.09625
"SAT3",0.109546,8.86226,1.51152,0.141681,1.93665,6.83521,3.50461,0.0361307,0.00587864,7.07444,6.90575,29.7945,0.71325
"SAT3",0.144894,8.89746,1.54364,0.13169,2.86127,7.87083,3.97861,0.0498452,0.00684598,7.31011,7.26763,30.4021,2.17263
"SAT3",0.216981,6.82935,1.59851,0.15637,2.67176,7.81571,3.61846,0.0413291,0.00680276,5.97122,7.40654,28.9343,2.59654
"SAT3",0.13725,8.96366,1.60014,0.198655,2.2967,7.28595,3.63544,0.049892,0.00646011,7.17983,7.51875,24.2368,3.04375
"SAT3",0.0854566,9.00433,1.27106,0.116386,1.88539,6.27886,4.01662,0.057477,0.00592476,7.27639,7.347,43.55,0.7595
"SAT3",0.154903,10.8389,1.36888,0.14328,2.49821,6.56982,3.69434,0.0448809,0.00683851,8.82947,7.89625,37.0014,3.08625
"SAT3",0.075,7.74132,1.50063,0.139768,2.96929,9.10121,4.09206,0.0421376,0.00698396,6.94823,6.62225,36.3381,1.60225
"SAT3",0.192037,6.8666,1.15866,0.154906,1.89845,6.93619,3.22684,0.0348058,0.00578267,5.84338,6.95275,28.7638,0.57275
"SAT3",0.201471,9.48586,1.49606,0.158529,1.86459,5.98946,3.07089,0.0498126,0.005863,6.87388,7.30375,26.2839,1.54625
"SAT3",0.165148,9.5414,1.70947,0.226563,2.48601,6.96335,3.55939,0.0473245,0.00678456,6.79682,7.4855,22.7627,2.8255
"SAT3",0.170705,10.0936,1.66853,0.110226,2.63833,9.4711,3.70001,0.0546688,0.00692661,8.61836,7.63425,36.7554,3.20175
"SAT3",0.251325,9.74491,1.85615,0.159905,2.53321,6.23614,3.47982,0.0448959,0.00643909,7.52412,7.15,26.2073,2.6075
"SAT3",0.182262,9.69078,1.56843,0.213056,2.08622,9.10401,3.62717,0.0361125,0.00619601,7.74543,7.58915,26.1821,2.49665
"SAT3",0.0930244,8.48861,1.23794,0.133539,2.20934,6.21085,4.02192,0.0489964,0.00633228,7.19523,6.87175,36.2776,1.81925
"SAT3",0.21774,6.82451,1.83773,0.210018,3.04546,8.1197,3.33643,0.0556259,0.00744588,5.88786,7.4,20.4028,3.6975
"SAT3",0.134476,7.69669,1.65443,0.1455,3.22239,8.82166,3.70959,0.047423,0.00746512,6.76982,6.67225,28.7159,1.81225
"SAT3",0.114047,9.24488,1.108,0.121434,1.94664,8.25006,4.17087,0.0481656,0.00608004,7.82213,7.02112,35.2863,0.751125
"SAT3",0.187744,9.38296,1.34728,0.125102,2.19849,7.88186,3.38947,0.0450824,0.00618148,7.89895,8.0145,37.3392,2.032
"SAT3",0.13626,9.97713,1.5609,0.184422,2.41345,6.58183,3.61548,0.0452504,0.00682849,7.84533,7.95575,23.5233,3.02325
"SAT3",0.201569,7.61206,1.41483,0.16037,2.32813,6.93162,3.5764,0.0475831,0.00630293,6.36503,6.48323,26.7197,1.07323
"SAT3",0.115383,7.47742,2.03521,0.194333,3.7755,6.44545,3.23368,0.0410089,0.0083055,6.82002,7.19625,25.3643,4.25625
"SAT3",0.1546,8.27482,1.41116,0.145738,2.41059,7.844,3.38054,0.0374206,0.00635731,7.06749,6.9744,34.9014,0.7619
"SAT3",0.075,9.28111,1.67287,0.154506,2.54197,5.84692,3.79492,0.0459605,0.00685379,7.7378,7.7205,32.5569,3.058
"SAT3",0.169385,9.31508,1.56377,0.139025,2.19646,7.43875,3.83769,0.0540992,0.00613738,7.10883,7.06425,29.5731,1.08175
"SAT3",0.117488,8,1.69152,0.267662,3.37838,4.6835,3.9086,0.0420001,0.00732221,5.50093,7.17775,18.7718,3.19525
"SAT3",0.222509,7.47589,1.58692,0.182566,2.3778,8.40792,3.46153,0.0342309,0.00671188,6.40314,7.05,25.6299,1.7825
"SAT3",0.182034,8.48785,1.70142,0.194824,2.77768,9.22795,3.67145,0.0369682,0.00647145,7.13432,6.82175,25.7056,2.93675
"SAT3",0.103075,10.7797,1.7139,0.14928,2.12068,8.55117,4.11218,0.0346523,0.0060957,8.40813,7.13775,31.1044,1.67525
"SAT3",0.110399,9.21112,1.37482,0.11837,1.81553,7.69743,3.38923,0.0404911,0.00561607,7.49421,6.72142,36.4626,0.141425
"SAT3",0.124053,9.61868,1.46735,0.136992,2.70324,6.88193,3.69956,0.0419557,0.00699174,8.25772,7.664,38.2823,3.4515
"SAT3",0.138016,9.1813,1.6268,0.142014,2.12179,5.83388,3.54755,0.053521,0.00604909,6.98559,7.28375,26.8649,2.02625
"SAT3",0.0985494,8.20394,1.6486,0.142127,2.81973,6.14746,3.72903,0.0471387,0.00644662,7.05792,7.28675,33.845,2.94925
"SAT3",0.144475,7.82915,1.0653,0.146984,1.73803,6.35276,3.57929,0.0479193,0.00583264,6.41217,7.05756,28.2087,0.660063
"SAT3",0.146038,9.23574,1.86268,0.14399,2.78882,7.29975,3.39137,0.0392183,0.00685589,7.74939,6.41657,32.2692,1.54157
"SAT3",0.111623,7.93901,1.95483,0.162345,2.66751,8.39309,3.65048,0.0504491,0.0070148,6.72842,7.47575,23.8199,3.41325
"SAT3",0.11425,8.84994,1.1194,0.151611,1.70817,7.19657,3.6218,0.0464354,0.00587763,7.05322,7.40595,27.8036,1.08595
"SAT3",0.0883804,9.12809,1.57968,0.139182,2.78909,7.11698,4.17053,0.0509062,0.00716457,7.61326,6.869,29.8414,1.904
"SAT3",0.0959241,7.52811,1.77695,0.13994,2.79888,5.78816,3.73509,0.0425453,0.00677525,6.7935,6.947,31.9602,2.9045
"SAT3",0.164251,8.9496,1.44851,0.151034,2.25118,7.12055,3.85724,0.0534099,0.00648145,7.17047,7.94138,29.0977,2.92638
"SAT3",0.184087,10.4499,1.63722,0.236709,2.5223,5.58265,3.25596,0.0412995,0.00690987,7.54408,7.4365,26.3125,2.9765
"SAT3",0.163268,7.73174,1.15588,0.140771,2.08022,6.96111,3.41112,0.0493938,0.00609372,6.43798,7.31075,33.409,0.94325
"SAT3",0.184444,8.3049,1.63095,0.132024,2.63852,7.54193,3.63662,0.0568665,0.00689856,6.99437,7.435,33.9343,2.8475
"SAT3",0.175771,7.11914,1.69686,0.168504,2.67593,5.97723,3.79481,0.0430927,0.00689801,6.29636,7.3965,25.3864,3.2315
"SAT3",0.09613,10.0085,1.67953,0.136489,2.72166,8.64854,4.25833,0.0509415,0.00714873,8.36369,7.79825,37.6517,3.27575
"SAT3",0.130536,7.26949,1.42407,0.12446,2.29902,7.14546,3.58481,0.0436515,0.00568756,6.41659,6.5073,37.9794,0.9448
"SAT3",0.143278,8.71353,1.5387,0.133295,2.55706,8.03905,3.67902,0.0437455,0.00675523,7.51453,6.5235,37.0708,1.6085
"SAT3",0.10244,7.70635,1.14369,0.134567,2.18685,7.05706,3.80048,0.0455304,0.00622147,6.7402,6.72048,34.5377,0.902975
"SAT3",0.243207,8.52082,1.82006,0.196605,2.32287,6.26541,3.33054,0.0343332,0.00604292,6.01993,7.17275,22.3904,1.90775
"SAT3",0.132619,9.62318,1.69545,0.143534,1.89888,7.80614,3.99276,0.0413275,0.00593316,7.5609,7.83075,29.7969,2.22325
"SAT3",0.190438,10.4683,1.4493,0.145523,1.78171,7.95782,3.67293,0.0519259,0.00571603,7.86795,7.5296,30.7744,1.6821
"SAT3",0.178768,8.19008,1.88168,0.155741,2.89634,6.86806,4.01701,0.0420001,0.00689398,6.56003,6.9425,25.7105,2.13
"SAT3",0.149084,9.15046,1.37104,0.143687,1.99628,7.4205,3.87905,0.0537567,0.00628014,7.20656,7.3415,29.8465,1.384
"SAT3",0.101111,8.65949,1.54754,0.125632,3.50988,7.67097,3.90244,0.0430001,0.00825303,7.59253,6.7345,37.6604,1.9745
"SAT3",0.1543,8.87326,1.41138,0.174414,1.67507,8.25858,3.68269,0.0346735,0.00556148,6.46891,7.36716,24.8354,1.09466
"SAT3",0.128127,6.72965,1.21074,0.160903,2.01512,5.74656,3.58467,0.0539286,0.00601841,5.58795,6.8515,26.6309,0.804
"SAT3",0.0875286,8.3415,1.49897,0.271343,1.9005,6.97145,3.63194,0.0431061,0.00604441,5.81669,7.64625,19.251,2.35625
"SAT3",0.147868,9.76196,1.41109,0.132379,2.35849,6.83485,3.56239,0.0354366,0.00676046,8.55469,6.76825,38.525,1.60325
"SAT3",0.144852,7.55882,1.40116,0.135871,2.46212,8.72629,3.65637,0.0504064,0.00623331,6.59954,7.06175,30.8734,2.37675
"SAT3",0.119884,8.40108,1.43864,0.154721,2.53819,6.69675,3.38876,0.0437869,0.00676129,7.10435,7.30125,34.3035,1.95375
"SAT3",0.0929188,8.38593,2.09067,0.117023,3.32868,7.52465,3.65548,0.0587521,0.00697814,7.30658,6.91,31.5009,2.9425
"SAT3",0.135994,10,1.62785,0.134166,2.52135,7.44468,4.06148,0.0410218,0.00619503,7.60777,7.20975,33.2557,1.06225
"SAT3",0.0769962,9.6644,1.09833,0.153263,1.60939,7.24408,3.69529,0.0362059,0.00561151,7.49056,7.1115,38.454,0.4815
"SAT3",0.107164,8.1896,1.25504,0.145893,1.98497,6.22521,3.83248,0.0487738,0.00615817,6.44815,7.08507,28.9364,0.710075
"SAT3",0.113131,9.21623,1.54759,0.133686,2.24145,7.90776,3.7161,0.0534626,0.00648319,7.48912,8.05,33.0669,3.03
"SAT3",0.122726,10.2736,1.49779,0.194513,1.81948,7.43401,3.78924,0.0414762,0.0059739,7.4049,7.68425,24.7063,2.19175
"SAT3",0.152636,8.22382,1.44551,0.154062,2.04315,7.85704,3.78614,0.047604,0.0056016,6.22609,6.9065,26.4224,0.6115
"SAT3",0.31324,9.75,1.90285,0.145602,2.85657,7.31187,3.1798,0.0490189,0.00682525,7.8101,7.1865,28.9052,2.4565
"SAT3",0.0978796,8.98644,1.33836,0.160459,2.55771,7.87567,3.85705,0.0391213,0.00644853,7.36626,7.36025,31.6824,1.55275
"SAT3",0.185792,8.09307,1.78739,0.200541,2.69127,6.68999,3.26441,0.0345284,0.00620213,6.38567,7.11625,24.0279,2.68375
"SAT3",0.178838,7.77366,1.80315,0.221482,2.65244,6.48465,3.84237,0.0404691,0.00680144,6.68271,7.1945,23.6268,3.2295
"SAT3",0.156041,8.51256,1.58455,0.152931,3.28959,7.0639,3.35328,0.0438477,0.00745482,7.45455,6.96475,30.3665,2.94225
"SAT3",0.148765,7.75147,1.63104,0.115782,3.10686,7.77788,3.90207,0.0565082,0.0065722,6.78352,7.36675,34.4767,2.57675
"SAT3",0.165052,10.0026,1.25435,0.146045,1.87565,8.15757,3.47398,0.0460578,0.00601334,7.7967,7.61225,30.2247,1.51725
"SAT3",0.279293,7.85567,1.56837,0.204849,1.8952,5.36379,3.25186,0.0471638,0.00600127,5.4983,7.091,21.2203,1.316
"SAT3",0.138091,8.53147,1.58214,0.162262,2.17837,9.20695,3.5246,0.0354848,0.00611246,6.7108,6.8085,27.7985,0.7835
"SAT3",0.132879,7.99276,1.88236,0.148631,3.19634,9.64589,3.92886,0.0498172,0.00655272,6.51672,6.41375,26.5963,1.51375
"SAT3",0.199158,9.09936,1.75314,0.236436,2.42326,7.48553,3.90219,0.0499679,0.00669553,7.11135,7.35275,21.7872,3.01775
"SAT3",0.0964492,8.47042,1.48537,0.128933,2.60986,7.04229,3.38097,0.0550073,0.00573093,7.06888,6.763,35.2202,1.098
"SAT3",0.153054,10.0106,1.52512,0.115091,2.63824,7.44478,3.47044,0.0468466,0.00716382,8.54698,7.8687,39.6959,3.3012
"SAT3",0.21173,9.09196,1.51151,0.151872,2.47117,6.89669,3.45331,0.0383845,0.00663152,8.0147,7.74625,39.884,3.17375
"SAT3",0.130451,7.8621,1.71011,0.200247,3.07581,4.76177,3.47388,0.0486625,0.00713181,6.54392,7.50825,22.5939,3.35575
"SAT3",0.314617,9.464,1.61656,0.174878,2.52787,7.18442,3.36266,0.0431715,0.00691935,7.84497,7.37348,25.863,2.99598
"SAT3",0.127532,8.23185,1.74154,0.184612,2.85141,4.42771,3.66119,0.0553511,0.00720631,6.93666,7.66075,21.8413,3.54575
"SAT3",0.110672,8.73918,1.33902,0.134282,2.36427,5.13614,3.76275,0.0608782,0.00639209,6.85242,6.79865,29.1787,0.85115
"SAT3",0.189454,8.18569,1.75892,0.179945,2.89339,4.82705,3.58501,0.0420838,0.00638377,6.46573,7.3725,22.9357,3
"SAT3",0.0925582,7.45461,1.69723,0.160066,2.36805,6.3946,4.08226,0.0670964,0.00640236,5.99732,7.41575,22.1671,2.77825
"SAT3",0.115859,8.21869,1.34124,0.139917,1.99851,5.09753,3.34768,0.062207,0.00595153,6.2691,7.28,27.8456,0.995
"SAT3",0.135492,9.11804,1.57701,0.120983,2.41309,9.70422,3.77235,0.0510478,0.00595439,7.61053,6.88863,32.3921,0.968625
"SAT3",0.129077,7.58619,1.66507,0.122458,2.59588,7.10377,3.83411,0.0520997,0.00691316,6.7047,7.375,35.5654,2.0425
"SAT3",0.147834,7.54578,1.79503,0.136314,3.062,5.94278,3.36134,0.0487432,0.00659338,6.43627,6.109,36.005,1.4215
"SAT3",0.0811604,8.72109,1.74992,0.205825,2.38588,7.70065,3.9332,0.0375437,0.00644268,6.67447,7.3705,24.866,2.638
"SAT3",0.181107,7.84585,1.50319,0.284867,2.0576,7.9232,3.90575,0.03932,0.00606727,6.00474,7.42885,20.8631,2.35885
"SAT3",0.115785,7.68422,1.25299,0.135888,2.03713,5.93771,3.99637,0.0414495,0.00572089,6.34673,7.0935,34.5002,1.0485
"SAT3",0.106967,10.2276,1.43442,0.143253,2.03717,7.56452,3.84717,0.0474739,0.00609355,8.09038,7.57825,30.8391,1.75575
"SAT3",0.226496,8.48084,1.3762,0.193816,1.72945,6.79961,3.741,0.0390002,0.0057203,6.36021,7.65375,26.2382,1.47875
"SAT3",0.203007,9.30393,1.29379,0.197609,1.82394,6.04953,3.81176,0.039957,0.0059032,7.00877,7.65672,23.3206,2.04922
"SAT3",0.0891381,7.64016,1.32483,0.149362,2.74501,5.45589,3.624,0.0371302,0.00681316,6.62454,7.0465,34.9215,1.2115
"SAT3",0.0960563,9.86377,1.63757,0.203402,2.03055,7.98169,3.40243,0.0323773,0.0057224,7.11603,7.2875,26.5288,2.1
"SAT3",0.153338,8.13734,1.27189,0.209915,2.25018,7.25654,3.78911,0.0376203,0.00611926,5.94886,7.3365,23.3145,1.724
"SAT3",0.0990776,7.69217,1.33643,0.147427,2.09882,6.1389,3.52864,0.0531746,0.00622822,6.37593,6.85725,29.4418,0.94475
"SAT3",0.144259,8.66485,1.38841,0.121134,2.63143,8.3167,3.83243,0.0453667,0.00723819,7.6065,6.84375,37.5052,1.57875
"SAT3",0.18125,7.85027,1.6272,0.214375,2.49437,8.07588,3.57863,0.0459934,0.00677752,6.52597,7.67633,21.9735,3.38633
"SAT3",0.208282,8.03717,1.80586,0.165258,3.53661,5.91173,3.36654,0.0457334,0.00698725,6.88411,6.808,33.7719,2.078
"SAT3",0.219601,10.0636,1.34246,0.129442,1.87424,7.69397,3.13396,0.0392548,0.00594013,8.23934,8.02071,38.4773,2.00821
"SAT3",0.255016,8.65447,1.20563,0.165023,1.81623,6.0679,3.08481,0.0345059,0.0063687,7.08799,7.392,27.2383,1.372
"SAT3",0.147932,8.17798,1.39776,0.119042,2.6253,8.78448,3.35878,0.0494995,0.00662461,7.12735,6.52725,36.2394,1.42475
"SAT3",0.10751,7.65658,1.81024,0.187977,3.66493,5.13026,4.0265,0.0363804,0.00807708,6.75776,7.69305,25.1088,3.80805
"SAT3",0.139081,8.43754,0.983875,0.144454,2.02505,7.85113,3.80998,0.0436728,0.00635403,7.23961,7.284,33.8076,0.949
"SAT3",0.112518,8.02556,1.65115,0.19932,2.22452,7.29095,3.77824,0.0339347,0.00617545,6.22101,7.375,22.3032,2.06
"SAT3",0.255538,8.86204,1.81522,0.177133,2.24472,5.88507,3.66612,0.0440479,0.00628519,6.89838,7.3828,23.3194,2.3728
"SAT3",0.0906143,8.22167,1.44913,0.13556,2.41833,6.56374,3.66818,0.034552,0.00635986,7.07923,7.16425,31.6937,1.75175
"SAT3",0.156167,7.90338,1.42912,0.155337,3.16317,7.86895,3.55232,0.0524622,0.00750703,6.70262,6.99425,28.8844,2.12925
"SAT3",0.181183,9.48272,1.38271,0.127954,2.40961,9.08951,3.51503,0.0425648,0.00620352,8.12605,7.35963,38.8033,2.46963
"SAT3",0.0977984,7.74832,1.55425,0.16568,3.27864,6.0183,4.02956,0.0464697,0.00635838,6.87315,7.6485,34.5375,3.411
"SAT3",0.075,8.51434,1.62436,0.129409,3.13009,8.89628,4.16854,0.0433834,0.00689783,7.6511,6.9315,32.2114,2.154
"SAT3",0.124971,8.13602,1.55589,0.144371,2.62849,5.88282,3.34886,0.0495497,0.0059101,6.72516,6.45427,31.0449,1.33927
"SAT3",0.115438,8.32231,1.28075,0.161748,1.95176,6.89172,4.01749,0.0414446,0.00629269,6.85681,7.1795,30.3729,0.947
"SAT3",0.181518,7.46227,1.59237,0.239944,2.24285,6.80162,3.46491,0.055378,0.00645084,5.49779,7.51475,18.9175,2.98975
"SAT3",0.142695,7.36926,1.26112,0.159019,2.12606,5.97437,3.79839,0.0399995,0.00598014,5.90694,6.52872,32.9116,0.571225
"SAT3",0.155971,9.31472,1.22504,0.12107,1.78808,8.23978,3.56447,0.0424239,0.00596889,7.70964,7.6465,36.4503,1.174
"SAT3",0.165985,8.5,1.69382,0.168728,2.4185,6.50806,3.70216,0.0562002,0.00615426,6.42889,7.4495,23.9714,2.767
"SAT3",0.112893,10.4595,1.85782,0.179023,2.67449,6.52512,3.81876,0.052622,0.00687819,7.98843,7.376,22.0584,2.6135
"SAT3",0.111916,8.48956,1.78704,0.170998,2.18498,6.22852,3.72544,0.0410001,0.0063223,6.92852,7.574,24.4908,2.689
"SAT3",0.202661,8.1804,1.44995,0.186459,2.25905,6.70806,3.68761,0.0542712,0.00567293,6.0186,7.4934,23.0212,2.2059
"SAT3",0.126119,7.4926,1.09695,0.143156,1.97053,7.02829,3.47805,0.0369014,0.00590653,6.4158,7.20803,33.8277,0.818025
"SAT3",0.0953854,8.20564,1.30964,0.190369,2.30085,4.73008,3.52479,0.0393061,0.00666261,6.75785,7.474,26.3827,2.049
"SAT3",0.125347,8.06699,1.34858,0.143387,2.6864,7.79681,3.63104,0.0563089,0.00725194,7.06867,8.06225,33.8978,3.63475
"SAT3",0.247993,7.9729,1.48222,0.181076,2.68559,4.86876,3.45326,0.0562518,0.00689553,6.67816,7.23975,23.8199,3.24975
"SAT3",0.150826,7.56194,1.41908,0.151356,2.49301,7.23099,3.95427,0.0410001,0.00635196,6.69924,7.16275,28.8125,2.24275
"SAT3",0.128953,7.51945,1.59892,0.15066,3.10607,7.74958,3.52743,0.0420001,0.00565994,6.70388,6.9565,29.7023,2.099
"SAT3",0.124973,7.93768,1.53826,0.135768,2.64076,8.0411,3.95407,0.0385873,0.00675852,7.01777,6.94375,31.4368,1.80125
"SAT3",0.17553,8.53459,1.28224,0.16301,1.75802,6.96077,3.52106,0.0349518,0.00569439,6.67034,6.999,27.1934,0.554
"SAT3",0.122369,7.40339,1.32544,0.129185,2.18868,6.39527,3.18167,0.0501879,0.00552083,6.43128,7.22208,34.6076,1.06458
"SAT3",0.255298,9.26259,1.6852,0.125311,2.50854,9.75001,3.66465,0.0400049,0.00671214,8.19536,6.32675,39.9033,1.60425
"SAT3",0.102653,7.41145,1.64952,0.146951,3.16339,7.82762,3.72692,0.0439465,0.00644722,6.52761,6.90675,28.0958,2.00425
"SAT3",0.120988,6.74997,1.48026,0.133187,2.87609,7.23571,3.66398,0.0496004,0.0068427,6.05913,6.6151,32.9961,1.3151
"SAT3",0.122793,9.94598,1.69127,0.16173,1.72521,5.85139,3.79147,0.0320001,0.00589482,7.16877,7.54075,27.58,1.13825
"SAT3",0.200656,10.0735,1.30935,0.127019,2.11839,9.54288,3.91252,0.0509104,0.00544641,8.19416,7.53425,31.4978,1.72175
"SAT3",0.118592,7.79543,1.82492,0.177833,2.0833,7.14038,4.17599,0.03914,0.00634717,6.40683,7.30225,24.8798,2.16225
"SAT3",0.148107,9.3936,1.74126,0.198474,2.71695,6.29208,3.87301,0.0497366,0.00715789,6.90325,7.65825,22.1313,2.73575
"SAT3",0.120221,7.6234,1.79529,0.204607,3.47713,8.3023,4.03959,0.0449527,0.00773823,6.75121,7.1325,24.3347,3.985
"SAT3",0.128593,9.77541,1.63328,0.10797,2.54789,8.14981,3.44833,0.0462343,0.00721323,8.36909,7.0255,38.7695,1.518
"SAT3",0.112518,8.87605,1.46823,0.157561,2.24829,7.70184,3.80562,0.0421785,0.00604169,6.81595,7.2205,26.9134,1.7955
"SAT3",0.1384,10.0138,1.62553,0.161394,2.02826,8.22596,4.05803,0.0533964,0.00612829,7.44014,7.458,24.7231,2.4155
"SAT3",0.125667,7.64096,1.52565,0.134108,2.46159,5.65911,3.56344,0.0563718,0.00680321,6.58311,7.10764,36.7072,1.40514
"SAT3",0.124567,6.70596,1.56652,0.143568,2.54792,5.82293,3.8237,0.0413044,0.00625473,6.00921,6.76085,29.6782,2.12085
"SAT3",0.12256,8.67042,1.35601,0.143801,2.13856,6.17891,3.74424,0.0629874,0.00627499,6.98183,7.14425,33.151,0.91425
"SAT3",0.109666,9.28868,1.6636,0.219101,2.56921,7.725,3.97287,0.0443523,0.00686424,6.98341,7.248,26.175,3.073
"SAT3",0.188135,8.73999,1.48458,0.130249,2.33892,8.40354,3.61665,0.0456029,0.00651618,7.68058,7.762,36.5691,3.002
"SAT3",0.211929,7.58447,1.29949,0.165463,2.168,5.36549,3.43426,0.0357441,0.00666195,6.35248,6.40425,35.3273,0.98675
"SAT3",0.138896,8.34953,1.84487,0.178721,2.63042,5.93521,3.27993,0.0490001,0.00593225,6.65885,7.158,23.6237,2.858
"SAT3",0.255346,8.23435,1.98155,0.215624,3.61849,7.36206,3.43209,0.0409414,0.00842904,6.89717,7.13925,20.729,3.96175
"SAT3",0.165758,7.48341,1.52196,0.174187,1.99175,6.7811,3.70261,0.0426713,0.00601144,5.9129,7.71275,24.146,2.43775
"SAT3",0.20466,9.4373,1.30903,0.138073,1.8712,9.1917,3.25756,0.0427397,0.00564849,7.74338,6.82275,41.4185,0.58275
"SAT3",0.107509,9.01487,1.60385,0.143407,1.91455,5.00828,3.96658,0.0393896,0.00582095,7.18522,6.65338,30.8298,0.588375
